film_id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,platform
tm458074,"Edmilson Filho: Notas, Comedy about Relationships",MOVIE,"Brazilian comedian Edmilson Filho walks his audience through the stages of a modern relationship, playing up the differences between men and women.",2018,unknown,79,['comedy'],['BR'],-1.0,tt9234638,4.9,22.0,1.157,5.0,Netflix
tm353791,Seven Sundays,MOVIE,"The Bonifacio siblings reunite when they find out their father is diagnosed with cancer. In the process, they have to deal with unresolved issues among themselves before it's too late.",2017,unknown,128,"['drama', 'comedy']",['PH'],-1.0,tt7502214,7.6,467.0,3.214,8.6,Netflix
tm246330,Pandigai,MOVIE,"A low-level hotel worker gets involved in a street fighting racket on the advice of a compulsive gambler. When the duo realise they have been duped by the gangster controlling the racket, they decided to rob him…",2017,R,150,"['romance', 'action', 'thriller']",['IN'],-1.0,tt7087944,6.3,285.0,1.211,6.5,Netflix
tm426994,Brij Mohan Amar Rahe!,MOVIE,Faking his death to escape the realities of his uneventful life worked out well for Brij Mohan -- until he was sentenced to death for his own murder.,2018,unknown,100,"['comedy', 'drama', 'crime']",['IN'],-1.0,tt6514010,6.9,3783.0,1.703,5.3,Netflix
tm364769,Pahuna: The Little Visitors,MOVIE,Three Nepalese children rely on each other for survival after they become separated from their parents while entering India.,2017,unknown,138,['drama'],"['NP', 'IN']",-1.0,tt6940696,7.5,403.0,2.346,8.1,Netflix
tm442354,Adhugo,MOVIE,"Bunty, the little pink piglet is the apple of Chanti’s (Sathwik) eye. But what happens when this innocent little creature is embroiled with people who each have their own agenda to seek?",2018,unknown,110,['drama'],['IN'],-1.0,tt7822454,5.9,68.0,0.925,7.0,Netflix
tm423802,Luciano Mellera: Infantiloide,MOVIE,Argentina's Luciano Mellera emphasizes the humorous and fantastical aspects of childhood through comedic impersonations and insights on daily life.,2018,PG-13,66,"['comedy', 'drama', 'crime']",['AR'],-1.0,tt7607400,7.5,1517.0,2.501,7.4,Netflix
tm426367,Coco y Raulito: Carrusel de ternura,MOVIE,"A study in contrasts, comedy partners and good friends Coco Celis and Raúl Meneses alternate separate stand-up sets for double the laughs.",2018,PG-13,56,['comedy'],['MX'],-1.0,tt7607498,6.6,40.0,0.976,7.0,Netflix
tm312738,Jindua,MOVIE,An existing relationship is threatened when a new girl catches a man's eye.,2017,unknown,140,"['romance', 'family']",['IN'],-1.0,tt5917052,6.3,283.0,1.094,9.3,Netflix
tm358746,A Witches' Ball,MOVIE,"Every year the Witching World gathers to celebrate the newly inducted witches into their world. Beatrix (12) is eager to become part of this world, but when her pending magical status is jeopardized she needs the help of her furry best friend Muggs (voiced by Joey Fatone) to solve some magical riddles before the big event. Will Beatrix sink or soar on the night of the Witches' Ball?",2017,PG,90,"['fantasy', 'comedy', 'family']",['CA'],-1.0,tt5814408,5.1,386.0,5.151,6.7,Netflix
tm416341,HiGH&LOW The Movie 3: Final Mission,MOVIE,"In order to conceal past corruption by the government, the Kyuryu group proceeds on a plan to destroy a street and build a casino. To stop the Kyuryu group, members of SWORD begin to move.",2017,unknown,118,"['drama', 'action']",['JP'],-1.0,tt7624932,7.1,656.0,5.265,6.4,Netflix
tm368448,Eve's Apple,MOVIE,Interviews with global policymakers and girls in Gambia and Kenya detail the horrors of female genital mutilation and the growing efforts to end it.,2017,unknown,90,"['documentation', 'european']",['ES'],-1.0,tt7388694,5.8,87.0,1.65,6.5,Netflix
tm420311,Ana e Vitória,MOVIE,"Two girls have a chance encounter and instantly befriend. While trying to find themselves, they decide to pursue music together.",2018,unknown,115,"['romance', 'comedy', 'music']",['BR'],-1.0,tt8583378,6.4,610.0,6.488,7.2,Netflix
tm316658,Frat Star,MOVIE,"""Frat Star"" explores the alluring, superficial, manipulative, and dark world of Ivy League fraternity culture. An insecure, poor, and broken-hearted Nick enters freshman year with no interest in fraternities. This all changes when his old money roommate Billy convinces him to pledge.",2017,unknown,85,"['drama', 'comedy']",['US'],-1.0,tt5117484,3.6,677.0,4.049,4.9,Netflix
tm325650,King of Peking,MOVIE,"When home entertainment enters the market in 90s Beijing, a former projectionist ropes his young son into starting their own pirate movie company, but easy money comes with its own price tag.",2017,unknown,88,"['drama', 'comedy']","['AU', 'US', 'CN']",-1.0,tt6406976,6.4,368.0,1.549,6.2,Netflix
tm424162,Secrets in the Hot Spring,MOVIE,"Xiaogin transferred to the third school during his fifth year at high school. During the winter vacation, his grandparents tricked him into returning to the hotel which was founded by his parents. Xiaogin’s classmates Little Princess and Lu Qun tagged along uninvited to escape being bullied at school.  While the three boys were temporarily staying at Xiaogin’s family hotel, they quickly found out that the hotel was in terrible shape and was also haunted. Xiaogin and his friends have developed an extremely close friendship while they are trying to step closer to the truth. Will they find out the secret that hides underneath the steaming hot springs?",2018,R,109,"['horror', 'comedy']",['TW'],-1.0,tt8587122,6.0,774.0,4.289,6.6,Netflix
tm368350,Jonaki,MOVIE,"While Jonaki, an 80-year-old woman, searches for love in a strange world of decaying memories, her lover, now old and grey, returns to a world she is leaving behind.",2018,unknown,96,"['fantasy', 'drama', 'european']","['FR', 'IN', 'SG']",-1.0,tt6346982,6.8,255.0,0.905,6.2,Netflix
tm438105,Into the Wind,MOVIE,Two siblings set sail as a crew on a yacht on the Aegean Sea. Circumstances soon change when a young documentary filmmaker comes aboard.,2018,unknown,76,"['drama', 'european']",['CZ'],-1.0,tt8476276,4.1,49.0,1.278,4.5,Netflix
tm373864,Agustín Aristarán: Soy Rada,MOVIE,"Argentine comedian Agustín ""Radagast"" Aristarán adds doses of magic, music and acting to his high-energy stand-up routine.",2018,unknown,60,['comedy'],['AR'],-1.0,tt8004552,6.2,126.0,0.745,5.5,Netflix
tm323300,Joshua: Teenager vs. Superpower,MOVIE,"When the Chinese Communist Party backtracks on its promise of autonomy to Hong Kong, teenager Joshua Wong decides to save his city. Rallying thousands of kids to skip school and occupy the streets, Joshua becomes an unlikely leader in Hong Kong and one of China’s most notorious dissidents.",2017,unknown,78,['documentation'],['US'],-1.0,tt6333072,7.3,1554.0,3.08,7.2,Netflix
tm327619,Aditi Mittal: Things They Wouldn't Let Me Say,MOVIE,"Trailblazing comic Aditi Mittal mixes topical stand-up with frank talk about being single, wearing thongs and the awkwardness of Indian movie ratings.",2017,unknown,62,['comedy'],['IN'],-1.0,tt7127976,4.3,333.0,1.858,4.6,Netflix
tm407881,Fary Is the New Black,MOVIE,"Armed with sly wit, a fresh outlook and plenty of style, French comedy star Fary veers from dating to stereotypes and beyond in this exclusive special.",2018,unknown,74,"['comedy', 'european']",['FR'],-1.0,tt8201924,5.8,136.0,3.585,6.844,Netflix
tm435333,DTC –Yukemuri Junjo Hen– from HiGH&LOW,MOVIE,"The movie is about the endless miracles during the motorcycle trip of Dan, Tettsu, and Chiharu, the Sannō Rengōkai trio (also known as DTC).",2018,unknown,102,"['comedy', 'drama']",['JP'],-1.0,tt9765900,7.0,63.0,1.833,1.0,Netflix
tm367105,Alejandro Riaño: Especial de stand up,MOVIE,"Colombian comedian Alejandro Riaño discusses the perks of dating a she-wolf, styles of dancing, the quirks of Bogotá men and soccer game announcers.",2018,unknown,60,['comedy'],['CO'],-1.0,tt7607558,4.9,69.0,1.47,5.0,Netflix
tm307698,My Ex & Whys,MOVIE,"Cali a blogger who owns the upcoming blog ""The Bakit List,"" and her ex Gio who will return to her life unexpectedly and surprisingly.",2017,unknown,120,"['romance', 'drama']",['PH'],-1.0,tt6544850,6.0,573.0,2.605,6.3,Netflix
tm373134,Night of Knots,MOVIE,"A groom kissed in front of a wedding room with a bride who had met and fell in love for years. Both of them are on the same day of marriage, while others in the same building are married in different halls. Things do not go as expected, of course. The two weddings enter each other, the secrets emerge.",2018,G,100,['comedy'],['TR'],-1.0,tt8045670,5.4,1300.0,1.4,3.6,Netflix
tm446558,Hedefim Sensin,MOVIE,A meatball seller gets into trouble so flees Istanbul to find a new life on a beautiful island.,2018,unknown,105,['comedy'],['TR'],-1.0,tt8493514,6.2,4459.0,2.292,5.6,Netflix
tm336227,Catching Feelings,MOVIE,"Set in a chic and middle class Johannesburg, a jaded academic and his journalist wife have their lives turned upside down when a celebrated and hedonistic older writer unexpectedly moves into their home.",2017,unknown,115,"['romance', 'comedy', 'drama']",['ZA'],-1.0,tt5827360,5.8,552.0,2.703,4.4,Netflix
tm242887,Sei,MOVIE,A wannabe actor lands himself in trouble when he disguises as an ambulance driver to help his bed-ridden father,2018,R,128,"['drama', 'romance', 'thriller', 'action', 'crime']",['IN'],-1.0,tt5820544,4.2,67.0,1.09,4.3,Netflix
tm413266,Pup Star: World Tour,MOVIE,"PUP STAR is back, with an all-new movie that takes the popular singing dogs on trip around the world, where Tiny and friends find fantastic new songs and meet exciting new canine singers that prove music really is the universal language.",2018,G,87,"['music', 'comedy', 'family']","['JP', 'US', 'CA']",-1.0,tt7322864,3.8,208.0,4.533,5.7,Netflix
tm1063790,A Man for The Weekend,MOVIE,A career-focused woman convinces a colleague to pose as her boyfriend for a family visit -- and must face a meddling mom and some unexpected feelings.,2017,unknown,94,"['romance', 'comedy']",['CM'],-1.0,tt15007420,4.5,13.0,1.036,2.0,Netflix
tm438423,For the Broken Hearted,MOVIE,It has three different stories about heartbreak and happy endings.,2018,unknown,92,['drama'],['PH'],-1.0,tt9074344,6.7,95.0,1.189,2.0,Netflix
tm447328,ReMastered: Who Killed Jam Master Jay?,MOVIE,Run-D.M.C. DJ Jam Master Jay made a huge impact in music and his community. But friends and family still seek closure years after his unsolved murder.,2018,unknown,58,"['music', 'documentation']",['US'],-1.0,tt9046560,6.5,786.0,1.705,6.5,Netflix
tm376421,HiGH&LOW The Movie 2: End of Sky,MOVIE,"Members of SWORD win against Wangan Rengogun, which is led by Kohaku (Akira). The city becomes peaceful again.  Nevertheless, the most brutal gangs, Doubt and Prison Gang, appear. They try to dominate the area controlled by SWORD.",2017,unknown,124,['action'],['JP'],-1.0,tt7099076,7.1,396.0,3.198,7.7,Netflix
tm328041,Doob,MOVIE,"As a noted filmmaker’s infidelity becomes a media firestorm, his fractured family privately navigates the fallout of his actions for years to come.",2017,unknown,102,['drama'],"['BD', 'IN']",-1.0,tt5513920,6.1,1898.0,2.191,5.7,Netflix
tm445852,Three Words to Forever,MOVIE,Three generations of a family get together for the 25th anniversary of Rick and Cristy while their daughter Tin appears clueless that her parents no longer sleep on the same bed.,2018,unknown,106,"['drama', 'family', 'comedy', 'romance']",['XX'],-1.0,tt9248252,6.8,110.0,2.04,10.0,Netflix
tm438005,First Love,MOVIE,"In what appears to be a serendipitous encounter upon saving the life of a stranger, the calculated and reserved businessman Nick meets the impulsive and optimistic photographer Ali, who believes in destiny and carpe diem, or seizing the day. Nick, who seeks closure for his past mistakes, is drawn towards Ali's spirit and vigor. Despite living with a congenital heart disease and being on the wait-list for a heart transplant, Ali continues to be hopeful about her future. Ali challenges Nick to seize every moment of his life before it's too late. Meanwhile, Nick finds a way to give Ali a new lease on life - even if it means risking one's life and their love for each other.",2018,unknown,122,"['drama', 'romance']",['PH'],-1.0,tt9060390,5.9,150.0,1.743,5.9,Netflix
tm436704,Super Monsters Save Halloween,MOVIE,"It's Halloween in Pitchfork Pines, but the neighbors don't seem to be in the mood. Can the Super Monsters save their favorite holiday?",2018,unknown,24,"['animation', 'family']",['US'],-1.0,tt9085726,5.4,27.0,2.752,7.3,Netflix
tm348191,Love You to the Stars and Back,MOVIE,"A girl named Mika decides to go on a road trip to look for aliens. During her trip, she accidentally bumps into Caloy whom she gives a free ride to until he reaches his destination. Mika then finds out that Caloy has cancer but despite it, he has learned to accept his fate. Both embark on a journey filled with adventures and misadventures not knowing they would fall in love with each other along the way.",2017,unknown,111,"['drama', 'romance', 'comedy']",['PH'],-1.0,tt7127344,7.4,542.0,3.14,8.1,Netflix
tm469399,Music Teacher,MOVIE,"Despite his ambitions to make it big, Beni is still stuck in the hills, bitter and hurt, struggling to make ends meet by teaching music and singing in clubs. Jyotsna, his estranged student and now a Bollywood singer, left the hills 8 years ago. The town is abuzz with the news of Jyotsna's return to perform at a music concert. Beni has to come to terms with the pains of the past and the delusions of the present to deal with both, Jyotsna's presence in the hills and in his life.",2018,unknown,101,"['romance', 'drama', 'music']",['IN'],-1.0,tt3257794,6.2,693.0,1.149,6.0,Netflix
tm305227,Daniel Sosa: Sosafado,MOVIE,His limitless imagination and effortless transformations add up to a night of unpredictable character-driven comedy.,2017,unknown,77,['comedy'],['MX'],-1.0,tt6502534,5.4,102.0,0.724,6.3,Netflix
tm350116,B. A. Pass 2,MOVIE,"B. A. Pass 2 is the story of a young girl, who, in order to achieve her goals and to avoid marriage, makes a few wrong decisions and adopts ill habits that eventually ruin her life.",2017,unknown,136,['drama'],['IN'],-1.0,tt8581230,2.2,483.0,3.448,7.0,Netflix
tm361161,DreamWorks Home: For the Holidays,MOVIE,"Oh takes it upon himself to introduce Christmas joy to his fellow Boovs. Unfortunately, his well-meaning mission nearly destroys the city.",2017,PG-13,45,"['scifi', 'fantasy', 'animation', 'comedy', 'family']",['GB'],-1.0,tt7713204,4.8,149.0,5.629,5.2,Netflix
